PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Age_group,Cabin_Deck,Cabin_Number,Cabin_Side,Group,Group_size,alone,LastName,FirstName,Family_size,Expenditure,spending
4274_01,Earth,False,B/1053/S,TRAPPIST-1e,24.0,False,0.0,6.576469569048224,5.407171771460119,2.1972245773362196,0.6931471805599453,Evey Kellyons,True,Age_18-25,G,698,S,4274,1,1,Kellyons,Evey,10,948.0,1
4278_01,Europa,False,B/1053/S,TRAPPIST-1e,32.0,False,5.996452088619021,8.22282213081366,1.791759469228055,6.0473721790462776,4.143134726391533,Auvara Mander,True,Age_31-50,C,154,S,4278,1,1,Mander,Auvara,6,4614.0,1
4280_01,Mars,False,B/1053/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Lidenx Icake,False,Age_18-25,E,267,P,4280,1,1,Icake,Lidenx,2,0.0,0
4289_01,Mars,True,B/1053/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Lidex Perta,True,Age_31-50,F,890,P,4289,1,1,Perta,Lidex,6,0.0,0
4291_01,Earth,True,B/1053/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Anthia Briggins,False,Age_31-50,G,701,S,4291,1,1,Briggins,Anthia,10,0.0,0
4292_01,Europa,False,B/1053/S,55 Cancri e,28.0,False,0.0,3.4657359027997265,0.0,7.157735484249907,6.77078942390898,Hadiram Disight,True,Age_26-30,A,52,S,4292,1,1,Disight,Hadiram,2,2185.0,1
4293_01,Earth,False,B/1053/S,TRAPPIST-1e,52.0,False,0.0,6.327936783729195,0.0,0.0,0.0,Willy Carsoning,True,Age_51+,F,801,S,4293,1,1,Carsoning,Willy,8,559.0,1
4294_01,Earth,False,B/1053/S,TRAPPIST-1e,29.0,False,6.472346294500901,4.5217885770490405,2.6390573296152584,0.0,0.0,Gayla Charpelaney,True,Age_26-30,G,702,S,4294,1,1,Charpelaney,Gayla,8,750.0,1
4295_01,Mars,False,B/1053/S,55 Cancri e,23.0,False,3.912023005428146,0.0,7.907283609426348,0.0,0.0,Sweal Manda,True,Age_18-25,D,147,P,4295,2,0,Manda,Sweal,3,2765.0,1
4295_02,Mars,True,B/1053/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Rowne Manda,True,Age_31-50,D,1582,P,4295,2,0,Manda,Rowne,3,0.0,0
4296_01,Earth,True,B/1053/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Eriney Whitersone,False,Age_31-50,G,703,S,4296,1,1,Whitersone,Eriney,8,0.0,0
4297_01,Europa,False,B/1053/S,55 Cancri e,41.0,False,2.70805020110221,8.821437352166997,4.406719247264253,6.405228458030842,7.98514393119862,Asellan Taketiatim,False,Age_31-50,B,138,P,4297,1,1,Taketiatim,Asellan,2,10412.0,1
4300_01,Earth,True,B/1053/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Felia Loway,True,Age_13-17,G,704,S,4300,1,1,Loway,Felia,13,0.0,0
4301_01,Europa,True,B/1053/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Terops Brakeded,True,Age_31-50,E,269,P,4301,1,1,Brakeded,Terops,3,0.0,0
4302_01,Earth,True,B/1053/S,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,Sethew Chaellerty,True,Age_0-12,G,706,P,4302,1,1,Chaellerty,Sethew,7,0.0,0
4303_01,Earth,False,B/1053/S,55 Cancri e,15.0,False,3.6109179126442243,6.7357800142423265,0.0,0.0,0.0,Adamy Dayers,True,Age_13-17,F,803,S,4303,2,0,Dayers,Adamy,6,877.0,1
4303_02,Earth,False,B/1053/S,TRAPPIST-1e,38.0,False,0.0,6.505784060128229,4.442651256490317,5.5909869805108565,0.0,Wally Popelase,False,Age_31-50,G,705,S,4303,2,0,Popelase,Wally,3,1019.0,1
4305_01,Earth,False,B/1053/S,TRAPPIST-1e,56.0,False,0.0,6.659293919683638,2.5649493574615367,1.3862943611198906,3.58351893845611,Evenna Conney,False,Age_51+,F,893,P,4305,3,0,Conney,Evenna,7,829.0,1
4305_02,Earth,True,B/1053/S,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,Wally Conney,True,Age_0-12,G,707,P,4305,3,0,Conney,Wally,7,0.0,0
4305_03,Earth,True,B/1053/S,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Noria Carezquez,True,Age_18-25,G,707,P,4305,3,0,Carezquez,Noria,6,0.0,0
4306_01,Mars,False,B/1053/S,55 Cancri e,22.0,False,7.22402480828583,0.0,5.4638318050256105,0.0,0.0,Ber Terry,True,Age_18-25,F,805,S,4306,1,1,Terry,Ber,10,1606.0,1
4309_01,Earth,False,B/1053/S,TRAPPIST-1e,37.0,False,0.0,0.0,6.666956792429207,1.3862943611198906,0.0,Coracy Whitledges,False,Age_31-50,E,270,P,4309,2,0,Whitledges,Coracy,7,788.0,1
4309_02,Earth,False,B/1053/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Carlie Whitledges,True,Age_0-12,G,709,P,4309,2,0,Whitledges,Carlie,7,0.0,0
4311_01,Earth,False,B/1053/S,TRAPPIST-1e,22.0,False,6.335054251498059,6.257667587882639,5.8998973535824915,0.0,0.0,Delley Stannondez,False,Age_18-25,F,807,S,4311,1,1,Stannondez,Delley,10,1448.0,1
4312_01,Europa,False,B/1053/S,TRAPPIST-1e,26.0,False,0.0,4.927253685157205,0.0,0.0,8.939843124278502,Weionan Sobvisted,False,Age_26-30,B,139,P,4312,1,1,Sobvisted,Weionan,2,7766.0,1
4315_01,Earth,False,B/1053/S,TRAPPIST-1e,22.0,False,0.0,1.3862943611198906,6.18826412308259,0.0,5.43372200355424,Clarry Hammonton,True,Age_18-25,E,272,P,4315,2,0,Hammonton,Clarry,9,717.0,1
4315_02,Earth,True,B/1053/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Monard Hammonton,True,Age_18-25,G,710,P,4315,2,0,Hammonton,Monard,9,0.0,0
4316_01,Earth,False,B/1053/S,PSO J318.5-22,24.0,False,0.0,3.1354942159291497,0.0,7.053585727193677,0.0,Marace Cleang,False,Age_18-25,F,894,P,4316,1,1,Cleang,Marace,9,1178.0,1
4317_01,Mars,False,B/1053/S,TRAPPIST-1e,24.0,False,6.0867747269123065,0.0,7.669028288589683,0.0,0.0,Babix Prine,True,Age_18-25,D,139,S,4317,1,1,Prine,Babix,4,2579.0,1
4318_01,Mars,True,B/1053/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Oalls Flate,True,Age_18-25,F,808,S,4318,1,1,Flate,Oalls,9,0.0,0
4319_01,Earth,False,B/1053/S,TRAPPIST-1e,48.0,False,1.0986122886681098,0.0,4.430816798843313,6.380122536899765,5.455321115357702,Kimmie Nobleyes,False,Age_31-50,G,711,P,4319,1,1,Nobleyes,Kimmie,1,907.0,1
4320_01,Earth,False,B/1053/S,TRAPPIST-1e,24.0,False,6.668228248417403,0.0,0.0,2.0794415416798357,0.0,Annez Bellarkerd,False,Age_18-25,E,273,P,4320,1,1,Bellarkerd,Annez,10,793.0,1
4324_01,Mars,False,B/1053/S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Gran Krake,True,Age_0-12,F,810,S,4324,4,0,Krake,Gran,4,0.0,0
4324_02,Mars,True,B/1053/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Wheal Krake,True,Age_18-25,F,810,S,4324,4,0,Krake,Wheal,4,0.0,0
4324_03,Mars,False,B/1053/S,TRAPPIST-1e,25.0,False,6.023447592961033,0.0,6.342121418721152,6.654152520183219,0.0,Oareel Krake,False,Age_18-25,F,810,S,4324,4,0,Krake,Oareel,4,1754.0,1
4324_04,Mars,True,B/1053/S,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Trion Brie,True,Age_0-12,F,810,S,4324,4,0,Brie,Trion,10,0.0,0
4327_01,Earth,False,B/1053/S,TRAPPIST-1e,20.0,False,0.0,5.236441962829949,6.569481420414296,0.0,0.0,Dellia Douglasen,True,Age_18-25,F,811,S,4327,1,1,Douglasen,Dellia,8,899.0,1
4329_01,Earth,False,B/1053/S,TRAPPIST-1e,22.0,False,3.6888794541139363,0.0,4.1588830833596715,1.3862943611198906,6.484635235635252,Colly Benderez,False,Age_18-25,F,812,S,4329,1,1,Benderez,Colly,5,759.0,1
4330_01,Mars,False,B/1053/S,55 Cancri e,28.0,False,6.059123195581797,0.0,6.626717749249025,0.0,0.0,Alles Gene,True,Age_26-30,D,140,S,4330,1,1,Gene,Alles,9,1181.0,1
4332_01,Earth,True,B/1053/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Tammyl Dukertyler,True,Age_13-17,G,707,S,4332,1,1,Dukertyler,Tammyl,7,0.0,0
4333_01,Europa,False,B/1053/S,55 Cancri e,28.0,False,0.0,8.11552088154677,0.0,7.670428522190693,3.332204510175204,Sadach Excionging,False,Age_26-30,B,141,P,4333,1,1,Excionging,Sadach,1,5515.0,1
4334_01,Europa,True,B/1053/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Shamak Trupistic,True,Age_31-50,A,53,S,4334,1,1,Trupistic,Shamak,4,0.0,0
4335_01,Mars,True,B/1053/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Oareel Paska,False,Age_31-50,E,281,S,4335,1,1,Paska,Oareel,6,0.0,0
4336_01,Europa,False,B/1053/S,TRAPPIST-1e,29.0,True,5.5909869805108565,7.257707677160043,5.552959584921617,6.738152494595957,0.0,Zedasim Gloother,True,Age_26-30,C,155,S,4336,4,0,Gloother,Zedasim,5,2785.0,1
4336_02,Europa,True,B/1053/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Terope Gloother,True,Age_13-17,C,155,S,4336,4,0,Gloother,Terope,5,0.0,0
4336_03,Europa,False,B/1053/S,TRAPPIST-1e,36.0,False,0.0,6.335054251498059,0.0,7.171656822768514,6.7226297948554485,Ziba Gloother,True,Age_31-50,C,280,S,4336,4,0,Gloother,Ziba,5,2694.0,1
4336_04,Europa,False,B/1053/S,55 Cancri e,40.0,False,7.749753406274437,0.0,8.491875383431948,8.049427057110695,6.212606095751519,Krazet Gloother,True,Age_31-50,C,155,S,4336,4,0,Gloother,Krazet,5,10823.0,1
4337_01,Mars,False,B/1053/S,TRAPPIST-1e,49.0,False,3.1354942159291497,0.0,7.029972911706386,0.0,4.356708826689592,Book Gele,True,Age_31-50,F,813,S,4337,1,1,Gele,Book,8,1228.0,1
4338_01,Europa,False,B/1053/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Leshmet Gealloyalt,True,Age_51+,C,156,S,4338,3,0,Gealloyalt,Leshmet,5,0.0,0
4338_02,Europa,False,B/1053/S,TRAPPIST-1e,41.0,False,0.0,6.302618975744905,0.0,7.916078096302786,5.683579767338681,Halsham Aroodint,True,Age_31-50,C,156,S,4338,3,0,Aroodint,Halsham,6,3578.0,1
4338_03,Europa,False,B/1053/S,55 Cancri e,44.0,False,0.0,9.561138078742038,0.0,3.1354942159291497,6.371611847231857,Kleeiak Gealloyalt,True,Age_31-50,C,156,S,4338,3,0,Gealloyalt,Kleeiak,5,14807.0,1
4339_01,Mars,False,B/1053/S,TRAPPIST-1e,47.0,False,7.623153068476902,0.0,4.564348191467836,0.0,4.795790545596741,Ranch Reste,False,Age_31-50,F,814,S,4339,1,1,Reste,Ranch,5,2259.0,1
4340_01,Earth,False,B/1053/S,TRAPPIST-1e,22.0,False,0.0,0.0,6.852242569051878,0.0,1.6094379124341003,Pamiea Georgasey,True,Age_18-25,F,815,S,4340,1,1,Georgasey,Pamiea,16,949.0,1
4343_01,Earth,True,B/1053/S,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,HasichHarmond,True,Age_13-17,G,708,S,4343,1,1,Harmond,Unknown,7,0.0,0
4344_01,Earth,False,B/1053/S,TRAPPIST-1e,18.0,False,0.0,3.58351893845611,6.495265555937008,0.0,4.1588830833596715,Roydo Hammonton,True,Age_18-25,F,816,S,4344,1,1,Hammonton,Roydo,9,759.0,1
4345_01,Earth,False,B/1053/S,TRAPPIST-1e,28.0,False,0.0,7.026426808699636,1.3862943611198906,6.333279628139691,2.0794415416798357,Lelah Sancockett,False,Age_26-30,G,717,P,4345,1,1,Sancockett,Lelah,4,1697.0,1
4346_01,Earth,False,B/1053/S,55 Cancri e,22.0,False,6.063785208687608,1.0986122886681098,5.4510384535657,0.0,4.0943445622221,Vanez Burchanez,True,Age_18-25,E,274,P,4346,1,1,Burchanez,Vanez,6,722.0,1
4347_01,Earth,False,B/1053/S,TRAPPIST-1e,50.0,False,6.09807428216624,0.0,6.013715156042802,0.0,0.0,Trick Saundez,False,Age_31-50,G,718,P,4347,1,1,Saundez,Trick,4,852.0,1
4348_01,Europa,True,B/1053/S,TRAPPIST-1e,47.0,True,0.0,0.0,0.0,0.0,0.0,Krazet Conate,True,Age_31-50,B,142,P,4348,1,1,Conate,Krazet,2,0.0,0
4349_01,Mars,False,B/1053/S,TRAPPIST-1e,55.0,False,6.688354713946762,0.0,5.049856007249537,1.6094379124341003,5.823045895483019,Shams Rapie,False,Age_51+,E,275,P,4349,1,1,Rapie,Shams,8,1298.0,1
4350_01,Earth,True,B/1053/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Rence Robersondez,True,Age_18-25,G,709,S,4350,2,0,Robersondez,Rence,4,0.0,0
4350_02,Earth,False,B/1053/S,PSO J318.5-22,39.0,False,0.0,0.0,0.6931471805599453,0.0,7.754052639035757,Darrie Strongers,False,Age_31-50,G,709,S,4350,2,0,Strongers,Darrie,11,2331.0,1
4351_01,Earth,False,B/1053/S,TRAPPIST-1e,21.0,False,6.464588303689961,0.0,6.016157159698354,0.0,0.0,Timmy Carezquez,False,Age_18-25,F,895,P,4351,1,1,Carezquez,Timmy,6,1050.0,1
4352_01,Europa,False,B/1053/S,TRAPPIST-1e,37.0,False,3.5263605246161616,8.156223323194624,2.8903717578961645,1.6094379124341003,7.233455418621439,Alaton Trupistic,True,Age_31-50,C,157,S,4352,2,0,Trupistic,Alaton,4,4922.0,1
4352_02,Europa,False,B/1053/S,TRAPPIST-1e,31.0,False,3.1354942159291497,9.212936997823448,1.0986122886681098,4.8283137373023015,0.6931471805599453,Arino Trupistic,True,Age_31-50,C,157,S,4352,2,0,Trupistic,Arino,4,10174.0,1
4354_01,Earth,False,B/1053/S,TRAPPIST-1e,23.0,False,4.7535901911063645,0.6931471805599453,0.0,5.080467815328992,5.521460917862246,Millie Greeves,False,Age_18-25,E,276,P,4354,1,1,Greeves,Millie,8,524.8492860920148,1
4356_01,Europa,True,B/1053/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Dabik Brantcable,True,Age_26-30,B,167,S,4356,1,1,Brantcable,Dabik,4,0.0,0
4357_01,Mars,False,B/1053/S,TRAPPIST-1e,23.0,False,4.77912349311153,0.0,6.856461984594587,5.332718793265369,7.6362696033793735,Fles Ses,False,Age_18-25,D,148,P,4357,1,1,Ses,Fles,6,3344.0,1
4358_01,Earth,False,B/1053/S,PSO J318.5-22,20.0,False,0.0,5.60947179518496,4.6913478822291435,5.080467815328992,5.442417710521793,Tonioe Waltonnedy,True,Age_18-25,F,818,S,4358,1,1,Waltonnedy,Tonioe,10,769.8492860920148,1
4359_01,Europa,False,B/1053/S,TRAPPIST-1e,28.0,False,1.3862943611198906,7.662937850461535,0.0,6.546785410760524,2.3978952727983707,RuchbanSebleve,False,Age_26-30,C,137,P,4359,3,0,Sebleve,Unknown,3,2836.0,1
4359_02,Europa,False,B/1053/S,55 Cancri e,40.0,False,0.0,9.780641722537283,0.0,6.054439346269371,5.049856007249537,Strali Sebleve,True,Age_31-50,C,137,P,4359,3,0,Sebleve,Strali,3,18267.0,1
4359_03,Europa,False,B/1053/S,55 Cancri e,54.0,False,0.0,7.513709247839705,0.0,0.0,7.478169694159785,Meisa Sebleve,False,Age_51+,C,137,P,4359,3,0,Sebleve,Meisa,3,3600.0,1
4360_01,Mars,True,B/1053/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Possh Crie,True,Age_18-25,F,896,P,4360,1,1,Crie,Possh,2,0.0,0
4361_01,Earth,False,B/1053/S,55 Cancri e,27.0,False,0.0,2.70805020110221,0.0,6.5998704992128365,5.805134968916488,Carona Coopezmaney,True,Age_26-30,F,819,S,4361,1,1,Coopezmaney,Carona,6,1079.0,1
4362_01,Europa,False,B/1053/S,TRAPPIST-1e,43.0,False,0.0,7.5745584842024805,0.0,0.0,7.409741954080923,Altar Freednal,True,Age_31-50,B,168,S,4362,1,1,Freednal,Altar,5,3598.0,1
4364_01,Earth,True,B/1053/S,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Dixiel Dawsoncis,True,Age_18-25,G,720,P,4364,1,1,Dawsoncis,Dixiel,4,0.0,0
4365_01,Earth,False,B/1053/S,TRAPPIST-1e,13.0,False,6.315358001522335,5.5134287461649825,0.0,1.6094379124341003,0.0,Edgary Kinson,False,Age_13-17,F,898,P,4365,1,1,Kinson,Edgary,8,803.0,1
4366_01,Earth,False,B/1053/S,PSO J318.5-22,15.0,False,0.0,0.0,6.773080375655535,0.0,1.791759469228055,Philda Ricks,True,Age_13-17,F,899,P,4366,1,1,Ricks,Philda,10,878.0,1
4367_01,Earth,True,B/1053/S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Raceky Masquez,True,Age_31-50,G,710,S,4367,1,1,Masquez,Raceky,9,0.0,0
4368_01,Mars,True,B/1053/S,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Smats Flate,True,Age_31-50,F,900,P,4368,1,1,Flate,Smats,9,0.0,0
4369_01,Earth,False,B/1053/S,TRAPPIST-1e,19.0,False,6.754604099487962,0.0,0.0,0.0,0.0,Ermank Benderez,False,Age_18-25,F,820,S,4369,1,1,Benderez,Ermank,5,857.0,1
4370_01,Earth,False,B/1053/S,TRAPPIST-1e,21.0,False,1.3862943611198906,0.6931471805599453,0.0,7.3098814858247865,4.709530201312334,Estina Vandan,False,Age_18-25,B,1615,S,4370,1,1,Vandan,Estina,12,1608.0,1
4371_01,Europa,False,B/1053/S,TRAPPIST-1e,27.0,False,0.0,7.907651594711089,0.0,0.0,6.894670039433482,Mesatz Shricatory,True,Age_26-30,C,158,S,4371,5,0,Shricatory,Mesatz,7,3703.0,1
4371_02,Europa,False,B/1053/S,55 Cancri e,39.0,False,4.672828834461906,5.497168225293202,4.844187086458591,2.0794415416798357,8.510772623613315,Taurak Shricatory,False,Age_31-50,C,158,S,4371,5,0,Shricatory,Taurak,7,5449.0,1
4371_03,Europa,True,B/1053/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Ranon Shricatory,True,Age_18-25,C,158,S,4371,5,0,Shricatory,Ranon,7,0.0,0
4371_04,Europa,False,B/1053/S,TRAPPIST-1e,25.0,False,0.0,8.385944904806284,8.363109176033522,6.70073110954781,5.8888779583328805,Canonon Shricatory,True,Age_18-25,C,158,S,4371,5,0,Shricatory,Canonon,7,9841.0,1
4371_05,Europa,False,B/1053/S,55 Cancri e,34.0,False,5.260848963356337,8.884887201837403,0.0,5.666426688112432,7.730174795246222,Spurim Tionstious,True,Age_31-50,C,158,S,4371,5,0,Tionstious,Spurim,5,9975.644970414201,1
4372_01,Mars,True,B/1053/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Halesh Birt,True,Age_51+,F,821,S,4372,2,0,Birt,Halesh,11,0.0,0
4372_02,Mars,False,B/1053/S,TRAPPIST-1e,42.0,False,6.86171134048073,0.0,0.6931471805599453,0.0,0.0,Boats Sache,False,Age_31-50,E,283,S,4372,2,0,Sache,Boats,9,955.0,1
4373_01,Earth,False,B/1053/S,PSO J318.5-22,36.0,False,6.601230118728877,0.0,1.0986122886681098,0.0,0.0,Russey Mejiarkerox,False,Age_31-50,F,822,S,4373,1,1,Mejiarkerox,Russey,6,737.0,1
4376_01,Earth,False,B/1053/S,PSO J318.5-22,43.0,False,0.0,5.1298987149230735,1.3862943611198906,0.0,6.115892125483034,Karley Brownson,True,Age_31-50,E,284,S,4376,1,1,Brownson,Karley,2,623.0,1
4382_01,Earth,False,B/1053/S,PSO J318.5-22,23.0,False,4.189654742026425,4.553876891600541,0.0,0.0,6.100318952020064,Nicey Alentonway,True,Age_18-25,F,901,P,4382,1,1,Alentonway,Nicey,6,604.0,1
4383_01,Europa,False,B/1053/S,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,Sheratz Dingauge,True,Age_51+,B,169,S,4383,1,1,Dingauge,Sheratz,2,0.0,0
4386_01,Europa,False,B/1053/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,OllieyConachets,True,Age_51+,B,170,S,4386,2,0,Conachets,Unknown,4,0.0,0
4386_02,Europa,False,B/1053/S,TRAPPIST-1e,51.0,False,0.0,9.708445431332793,6.786716950605081,0.0,5.8971538676367405,Thaldah Conachets,True,Age_51+,B,170,S,4386,2,0,Conachets,Thaldah,4,17703.0,1
4387_01,Mars,False,B/1053/S,PSO J318.5-22,32.0,False,5.262690188904886,0.0,6.091309882077698,2.9444389791664403,0.0,Apix Wala,False,Age_31-50,F,902,P,4387,1,1,Wala,Apix,11,651.0,1
4388_01,Europa,False,B/1053/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,EccoBeasleyes,True,Age_31-50,B,171,S,4388,1,1,Beasleyes,Unknown,7,0.0,0
4390_01,Mars,True,B/1053/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Jayrin Vloaf,True,Age_0-12,F,903,P,4390,3,0,Vloaf,Jayrin,16,0.0,0
4390_02,Mars,True,B/1053/S,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Grawk Vloaf,True,Age_31-50,F,903,P,4390,3,0,Vloaf,Grawk,16,0.0,0
4390_03,Mars,False,B/1053/S,TRAPPIST-1e,27.0,False,6.775366090936392,0.0,4.127134385045092,5.66988092298052,0.0,Rants Vloaf,False,Age_26-30,F,903,P,4390,3,0,Vloaf,Rants,16,1225.0,1
4391_01,Earth,False,B/1053/S,TRAPPIST-1e,48.0,False,5.950642552587727,0.0,0.0,5.976350909297934,2.3978952727983707,Gerek Larks,True,Age_31-50,F,904,P,4391,1,1,Larks,Gerek,5,786.0,1
4392_01,Earth,False,B/1053/S,55 Cancri e,13.0,False,3.6635616461296463,0.0,0.0,6.598509028614515,0.0,Regana Steeletters,False,Age_13-17,G,714,S,4392,1,1,Steeletters,Regana,7,771.0,1
4393_01,Earth,True,B/1053/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Annah Cookson,False,Age_0-12,G,722,P,4393,2,0,Cookson,Annah,8,0.0,0
4393_02,Earth,False,B/1053/S,TRAPPIST-1e,18.0,False,6.626717749249025,0.0,3.5553480614894135,0.0,0.0,Thell Cookson,False,Age_18-25,E,278,P,4393,2,0,Cookson,Thell,8,788.0,1
4395_01,Earth,False,B/1053/S,TRAPPIST-1e,23.0,False,0.0,0.0,5.332718793265369,6.525029657843462,3.4657359027997265,Fayel Mcfarley,False,Age_18-25,F,905,P,4395,1,1,Mcfarley,Fayel,7,918.0,1
4396_01,Earth,False,B/1053/S,TRAPPIST-1e,23.0,False,0.0,5.0369526024136295,2.4849066497880004,6.472346294500901,0.0,Sallie Milton,False,Age_18-25,G,715,S,4396,1,1,Milton,Sallie,5,810.0,1
4397_01,Earth,True,B/1053/S,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Meline Foledges,True,Age_31-50,B,536,S,4397,1,1,Foledges,Meline,12,0.0,0
4399_01,Earth,False,B/1053/S,TRAPPIST-1e,25.0,False,4.955827057601261,1.3862943611198906,6.46302945692067,0.0,4.61512051684126,All Wolferton,False,Age_18-25,G,724,P,4399,1,1,Wolferton,All,7,884.0,1
4400_01,Mars,False,B/1053/S,TRAPPIST-1e,32.0,False,6.536691597591305,0.0,6.415096959171596,0.0,0.0,Gibers Sepie,False,Age_31-50,E,285,S,4400,3,0,Sepie,Gibers,5,1299.0,1
4400_02,Mars,False,B/1053/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Conk Sepie,True,Age_0-12,F,830,S,4400,3,0,Sepie,Conk,5,0.0,0
4400_03,Mars,True,B/1053/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Flyros Sepie,True,Age_0-12,F,830,S,4400,3,0,Sepie,Flyros,5,0.0,0
4401_01,Earth,True,B/1053/S,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Tonyan Loverthyo,True,Age_13-17,G,716,S,4401,2,0,Loverthyo,Tonyan,6,0.0,0
4401_02,Earth,True,B/1053/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Eriana Loverthyo,True,Age_18-25,G,716,S,4401,2,0,Loverthyo,Eriana,6,0.0,0
4402_01,Earth,True,B/1053/S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Louisy Waderoachez,False,Age_26-30,G,725,P,4402,1,1,Waderoachez,Louisy,9,0.0,0
4403_01,Earth,False,B/1053/S,TRAPPIST-1e,55.0,False,4.90527477843843,6.841615476477592,0.0,1.9459101490553132,5.978885764901122,Lina Peter,False,Age_51+,F,831,S,4403,2,0,Peter,Lina,10,1469.0,1
4403_02,Earth,False,B/1053/S,TRAPPIST-1e,41.0,False,2.0794415416798357,0.0,5.697093486505405,4.6913478822291435,5.8916442118257715,Kylen Peter,False,Age_31-50,G,717,S,4403,2,0,Peter,Kylen,10,773.0,1
4404_01,Earth,False,B/1053/S,TRAPPIST-1e,38.0,False,5.1550578564743565,1.0986122886681098,6.003887067106539,4.804021044733257,0.0,Lis Scotterkins,False,Age_31-50,G,726,P,4404,1,1,Scotterkins,Lis,6,699.3058333333333,1
4405_01,Europa,True,B/1053/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Wezna Unkepery,True,Age_26-30,C,159,S,4405,1,1,Unkepery,Wezna,1,0.0,0
4407_01,Earth,True,B/1053/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Ericky Mejiarkerox,True,Age_51+,G,719,S,4407,1,1,Mejiarkerox,Ericky,6,0.0,0
4408_01,Mars,True,B/1053/S,TRAPPIST-1e,75.0,False,0.0,0.0,0.0,0.0,0.0,Pich Knike,True,Age_51+,F,906,P,4408,1,1,Knike,Pich,10,0.0,0
4409_01,Europa,False,B/1053/S,TRAPPIST-1e,50.0,False,0.0,6.706862336602747,5.963579343618446,4.3694478524670215,6.542471960506805,Proxima Regmansidy,True,Age_31-50,C,160,S,4409,1,1,Regmansidy,Proxima,3,1976.0,1
4410_01,Earth,False,B/1053/S,TRAPPIST-1e,23.0,False,3.332204510175204,0.0,3.4965075614664802,6.587550014824796,0.0,Deandy Wolffy,False,Age_18-25,G,720,S,4410,1,1,Wolffy,Deandy,11,784.0,1
4411_01,Earth,False,B/1053/S,PSO J318.5-22,37.0,False,6.573680166960646,0.0,4.007333185232471,0.0,0.0,Alendy Parsoney,True,Age_31-50,G,721,S,4411,1,1,Parsoney,Alendy,9,769.0,1
